MONTH,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,ARRIVAL_DELAY,DEPARTURE_DELAY,DISTANCE
10,NK,12953,11433,5.5,-4.0,502
10,NK,12953,11697,-11.5,-3.0,1076
10,NK,12953,13577,-4.0,-1.0,563
10,NK,12953,13930,-10.0,-7.0,733
10,NK,13198,11298,4.0,-4.5,460
10,NK,13198,11433,-10.0,-7.0,629
10,NK,13198,12266,10.0,0.0,643
10,NK,13198,12889,1.0,10.0,1139
10,NK,13198,12892,2.0,-4.0,1363
10,NK,13204,10158,-2.5,-4.0,852
10,NK,13204,10397,3.5,-6.0,404
10,NK,13204,11042,-7.0,-5.0,895
10,NK,13204,11298,-4.0,-5.0,985
10,NK,13204,11433,1.5,0.0,957
10,NK,13204,11697,-7.0,-7.0,177
10,NK,13204,12266,-2.5,0.0,854
10,NK,13204,12898,3.0,7.0,824
10,NK,13204,13930,-17.0,0.0,1005
10,NK,13487,10821,-9.0,-4.0,936
10,NK,13487,11292,-5.0,1.0,680
10,NK,13487,11298,15.0,5.0,852
10,NK,13487,11433,-2.0,-1.0,528
10,NK,13487,12266,15.0,11.0,1034
10,NK,13487,12889,4.0,-2.5,1299
10,NK,13487,12892,-3.0,-3.0,1535
10,NK,13487,13930,9.5,-2.5,334
10,NK,13495,11298,-5.0,-6.0,447
10,NK,13495,11433,-2.0,-3.0,926
10,NK,13495,11697,1.5,1.5,674
10,NK,13495,12266,-4.0,-4.0,305
10,NK,13495,13930,2.0,-4.0,837
10,NK,13577,10158,-8.0,-9.0,466
10,NK,13577,10721,-5.5,-3.5,738
10,NK,13577,10821,-6.0,-4.0,399
10,NK,13577,11042,-12.0,-9.0,557
10,NK,13577,11433,2.0,-8.0,636
10,NK,13577,11697,-5.0,-5.0,529
10,NK,13577,12265,-6.0,-5.0,650
10,NK,13577,12898,-7.5,-6.0,456
10,NK,13577,12953,-4.0,-3.0,563
10,NK,13577,13930,-5.0,-1.0,753
10,NK,13577,14100,-3.0,-3.0,473
10,NK,13796,11298,-5.0,-7.0,1457
10,NK,13796,12266,12.0,-5.0,1628
10,NK,13796,12889,-3.0,-2.0,407
10,NK,13796,13930,-5.0,-6.0,1836
10,NK,13930,10397,3.0,-1.0,606
10,NK,13930,10721,-11.0,3.0,867
10,NK,13930,10821,1.0,1.0,622
10,NK,13930,11292,-2.0,-5.0,888
10,NK,13930,11298,0.5,-1.5,802
10,NK,13930,11697,-5.5,-3.5,1182
10,NK,13930,12266,13.5,0.0,925
10,NK,13930,12889,-6.0,-1.0,1514
10,NK,13930,12892,-8.0,4.0,1744
10,NK,13930,12898,-11.0,-8.0,459
10,NK,13930,12953,-4.0,-5.0,733
10,NK,13930,13204,-4.0,-2.0,1005
10,NK,13930,13487,1.5,1.0,334
10,NK,13930,13495,8.0,10.0,837
10,NK,13930,13577,6.0,2.0,753
10,NK,13930,13796,-6.0,-3.0,1836
10,NK,13930,14057,-3.0,-3.0,1739
10,NK,13930,14100,-4.0,-3.0,678
10,NK,13930,14635,-2.0,-4.0,1120
10,NK,13930,14679,-8.0,-2.0,1723
10,NK,13930,15304,-5.0,-2.5,1012
10,NK,14025,11697,-3.0,8.0,1334
10,NK,14057,12889,3.0,-1.0,763
10,NK,14057,13930,-14.0,-8.0,1739
10,NK,14100,10397,9.5,-5.0,666
10,NK,14100,11298,6.0,-3.0,1303
10,NK,14100,12889,6.5,-2.0,2176
10,NK,14100,13577,-8.0,-1.0,473
10,NK,14100,13930,1.0,-6.0,678
10,NK,14107,11292,-14.5,-7.5,602
10,NK,14107,11298,-3.5,-4.0,868
10,NK,14635,10158,-2.0,-9.0,982
10,NK,14635,10397,-2.0,-6.0,515
10,NK,14635,11042,-8.5,-7.5,1025
10,NK,14635,11433,1.5,5.5,1084
10,NK,14635,13930,7.0,-3.0,1120
10,NK,14679,11292,-6.0,-2.0,853
10,NK,14679,11298,-2.0,-4.0,1171
10,NK,14679,12266,4.0,-2.0,1303
10,NK,14679,12889,-4.0,-4.0,258
10,NK,14679,13930,-1.0,-4.0,1723
10,NK,14843,11697,-2.0,-3.5,1046
10,NK,15024,11697,-4.0,-11.0,1107
10,NK,15304,10158,-9.0,-7.0,913
10,NK,15304,10397,16.0,0.0,406
10,NK,15304,11042,-10.0,-6.0,927
10,NK,15304,11298,-17.0,-6.0,929
10,NK,15304,11433,4.5,6.0,983
10,NK,15304,11697,-3.0,-5.0,197
10,NK,15304,12266,30.0,19.5,787
10,NK,15304,13930,-3.0,-4.5,1012
10,OO,10140,11292,-9.5,-6.5,349
10,OO,10140,12266,-1.5,-5.0,744
10,OO,10140,12892,-6.0,-4.0,677
10,OO,10140,13930,-11.0,-6.0,1118
10,OO,10140,14107,-5.0,-7.5,328
10,OO,10140,14771,-17.5,-7.0,896
10,OO,10140,14869,-13.0,-7.0,493
10,OO,10141,13487,-3.5,0.0,257
10,OO,10157,14771,-7.0,-4.0,250
10,OO,10257,13930,-5.0,-7.5,723
10,OO,10279,11292,-6.0,-2.0,359
10,OO,10333,11433,-1.5,-9.5,198
10,OO,10372,11292,-7.5,-6.0,125
10,OO,10372,12892,-3.0,-5.0,737
10,OO,10397,10693,64.0,65.0,214
10,OO,10397,10990,-4.0,-3.0,457
10,OO,10397,11292,-11.0,-4.0,1199
10,OO,10397,11823,-6.0,-3.0,508
10,OO,10397,12266,-11.5,-1.0,689
10,OO,10397,12945,6.0,2.0,304
10,OO,10397,13930,-4.0,-1.0,606
10,OO,10397,14696,-10.0,-4.0,566
10,OO,10397,15919,-9.0,-3.0,589
10,OO,10408,11433,1.5,-4.5,296
10,OO,10408,13487,-6.5,-4.5,236
10,OO,10408,13930,7.0,0.0,160
10,OO,10423,11292,-11.5,-6.0,775
10,OO,10423,12266,-4.0,-4.0,140
10,OO,10423,12892,-8.5,-2.0,1242
10,OO,10423,13930,0.0,-4.0,977
10,OO,10423,14771,-1.0,5.0,1504
10,OO,10423,14869,-14.5,-3.0,1086
10,OO,10431,13930,0.0,-3.0,536
10,OO,10469,11433,-8.0,0.0,113
10,OO,10529,11193,-5.5,-5.0,661
10,OO,10529,13930,-9.0,-5.0,783
10,OO,10561,11292,-8.0,-6.0,845
10,OO,10561,14107,-6.0,-9.0,425
10,OO,10561,14771,-9.5,-8.0,238
10,OO,10599,11292,-12.0,-6.0,1083
10,OO,10599,12266,-4.0,-3.0,562
10,OO,10599,13930,0.0,-2.0,584
10,OO,10620,11292,-2.0,-5.0,455
10,OO,10620,13487,-2.0,-6.0,748
10,OO,10620,14869,-6.0,-5.0,387
10,OO,10627,11292,-11.5,-6.0,516
10,OO,10627,13487,-4.0,-4.0,386
10,OO,10631,13487,-5.0,-4.0,199
10,OO,10685,13487,16.0,4.0,375
10,OO,10693,11193,-7.5,-5.0,230
10,OO,10693,11292,-1.0,-4.0,1014
10,OO,10693,11433,84.0,99.0,456
10,OO,10693,12266,6.5,2.0,657
10,OO,10693,13487,-2.0,-3.0,695
10,OO,10693,13930,0.0,-4.0,409
10,OO,10693,14869,-13.0,-4.5,1404
10,OO,10713,11292,-2.0,-3.0,649
10,OO,10713,12266,3.0,-2.0,1482
10,OO,10713,12892,-11.5,-2.0,674
10,OO,10713,13487,-2.0,-4.0,1142
10,OO,10713,13930,-14.0,-5.0,1437
10,OO,10713,14679,-8.0,-5.0,749
10,OO,10713,14747,-5.0,-5.0,399
10,OO,10713,14771,-11.0,-5.0,522
10,OO,10713,14869,-6.0,-5.0,290
10,OO,10721,13930,-8.5,-3.5,867
10,OO,10739,13487,-8.0,-5.0,114
10,OO,10747,12266,-11.0,-5.0,308
10,OO,10779,14869,-11.0,-7.0,358
10,OO,10792,13930,-1.0,-5.0,474
10,OO,10800,11292,1.0,-3.0,850
10,OO,10800,14057,-10.0,-10.0,817
10,OO,10800,14771,-3.5,-5.0,326
10,OO,10800,14869,-7.0,-7.0,574
10,OO,10849,11292,-6.5,-9.0,524
10,OO,10849,13930,-1.0,-1.0,1186
10,OO,10849,14057,-21.0,-11.0,554
10,OO,10849,14747,-9.5,-4.5,543
10,OO,10849,14869,-5.0,-5.0,347
10,OO,10874,13930,-4.0,-5.0,343
10,OO,10918,14869,-9.0,-6.0,221
10,OO,10990,10397,0.0,-4.5,457
10,OO,10990,13930,-11.0,-4.0,566
10,OO,10994,12266,3.0,-1.0,925
10,OO,10994,13930,0.0,-2.0,760
10,OO,11003,11292,-5.5,-5.0,692
10,OO,11003,11433,-1.0,-5.0,430
10,OO,11003,13487,3.0,-4.0,220
10,OO,11003,13930,-9.0,-5.0,196
10,OO,11013,11433,-2.0,-3.0,284
10,OO,11042,11292,-8.0,-1.0,1201
10,OO,11042,12266,-1.0,-2.0,1091
10,OO,11042,13930,-8.5,-5.0,316
10,OO,11057,11193,6.0,15.5,335
10,OO,11057,11292,6.0,-2.0,1337
10,OO,11057,11433,44.0,55.0,500
10,OO,11057,13487,1.0,-1.5,930
10,OO,11057,13930,1.0,1.5,599
10,OO,11066,11292,-3.5,-2.0,1154
10,OO,11066,12266,-2.0,0.0,986
10,OO,11066,13487,-7.0,-4.0,626
10,OO,11066,13930,-6.0,-4.0,296
10,OO,11076,13930,-7.0,-6.0,360
10,OO,11097,14869,2.0,-1.0,298
10,OO,11109,11292,-2.0,-3.0,73
10,OO,11109,12266,-0.5,-3.0,809
10,OO,11109,12892,-3.5,-4.5,833
10,OO,11109,13930,0.0,-2.5,911
10,OO,11109,14747,-12.0,-3.0,1068
10,OO,11109,14869,-7.0,-5.0,411
10,OO,11122,11292,-8.0,-6.0,230
10,OO,11122,14869,-8.0,-7.0,320
10,OO,11140,12266,-9.0,-6.0,201
10,OO,11146,12266,8.0,1.5,975
10,OO,11193,10529,-7.0,-3.0,661
10,OO,11193,10693,-5.0,-2.5,230
10,OO,11193,11057,12.5,12.0,335
10,OO,11193,11278,7.0,-5.0,411
10,OO,11193,11292,3.0,-1.0,1069
10,OO,11193,11433,-4.5,-4.0,229
10,OO,11193,12266,8.0,3.0,871
10,OO,11193,13244,-5.0,-5.0,403
10,OO,11193,13342,-10.0,-5.0,318
10,OO,11193,13487,-9.0,-4.0,596
10,OO,11193,13930,0.0,-2.0,264
10,OO,11193,14492,6.0,-2.0,390
10,OO,11193,15919,-10.0,-6.0,562
10,OO,11267,11292,-3.0,1.0,1085
10,OO,11267,11433,3.0,-2.0,166
10,OO,11267,13487,-2.0,-6.0,574
10,OO,11267,13930,-1.0,-2.0,240
10,OO,11278,11193,4.0,5.0,411
10,OO,11278,13930,-3.0,-3.0,612
10,OO,11292,10140,-8.0,-5.0,349
10,OO,11292,10279,1.5,-2.0,359
10,OO,11292,10372,-1.0,-4.0,125
10,OO,11292,10397,15.0,24.5,1199
10,OO,11292,10423,1.0,-2.0,775
10,OO,11292,10561,-2.0,-3.0,845
10,OO,11292,10599,5.0,-1.0,1083
10,OO,11292,10620,-10.0,-2.0,455
10,OO,11292,10627,-7.5,-3.0,516
10,OO,11292,10693,5.0,-1.0,1014
10,OO,11292,10713,-9.0,-3.0,649
10,OO,11292,10800,-6.0,-2.0,850
10,OO,11292,10849,-10.0,-2.5,524
10,OO,11292,11003,-4.0,-2.0,692
10,OO,11292,11057,1.0,0.0,1337
10,OO,11292,11066,-1.0,-2.0,1154
10,OO,11292,11109,-2.5,-2.0,73
10,OO,11292,11122,-10.5,-5.5,230
10,OO,11292,11193,4.5,0.0,1069
10,OO,11292,11267,10.0,-1.0,1085
10,OO,11292,11298,-2.5,-1.0,641
10,OO,11292,11413,-5.0,-1.5,250
10,OO,11292,11423,6.5,-2.5,589
10,OO,11292,11540,0.0,-4.0,563
10,OO,11292,11603,-2.5,0.0,996
10,OO,11292,11637,-4.0,-4.0,627
10,OO,11292,11638,-8.0,-3.0,844
10,OO,11292,11648,-4.5,-3.0,752
10,OO,11292,11775,-7.0,-4.0,483
10,OO,11292,11865,-17.0,-7.0,313
10,OO,11292,11884,5.0,-2.0,836
10,OO,11292,11921,-9.0,-2.0,212
10,OO,11292,11986,3.0,-1.0,1015
10,OO,11292,12003,-5.0,-2.0,624
10,OO,11292,12094,-1.0,-2.0,141
10,OO,11292,12156,-4.0,-4.0,594
10,OO,11292,12255,-10.0,-7.0,298
10,OO,11292,12266,2.0,-2.0,862
10,OO,11292,12278,-2.0,-4.0,420
10,OO,11292,12280,-4.0,-2.5,458
10,OO,11292,12339,6.0,5.0,977
10,OO,11292,12389,-3.0,-4.0,576
10,OO,11292,12441,5.0,0.0,406
10,OO,11292,12519,-10.5,-6.0,573
10,OO,11292,12888,-14.0,-6.0,113
10,OO,11292,12896,4.0,-2.0,456
10,OO,11292,12992,-2.5,-1.0,771
10,OO,11292,13029,-7.0,-2.0,423
10,OO,11292,13158,-5.0,-5.0,563
10,OO,11292,13198,13.5,9.5,533
10,OO,11292,13244,-0.5,3.5,872
10,OO,11292,13264,-7.0,-4.0,964
10,OO,11292,13342,-7.0,-3.0,896
10,OO,11292,13433,-7.5,-4.0,604
10,OO,11292,13485,32.0,32.5,826
10,OO,11292,13486,-6.5,-2.0,679
10,OO,11292,13487,-14.0,-4.5,680
10,OO,11292,13495,-3.0,-2.0,1062
10,OO,11292,13502,-2.0,-4.0,196
10,OO,11292,13851,-1.0,-2.0,495
10,OO,11292,13871,-2.5,-3.0,472
10,OO,11292,13891,2.0,-1.0,819
10,OO,11292,13964,8.0,13.5,1040
10,OO,11292,14107,-3.0,-5.0,602
10,OO,11292,14252,-2.5,-3.0,852
10,OO,11292,14262,3.0,-4.0,776
10,OO,11292,14457,-10.0,-5.0,300
10,OO,11292,14489,-5.0,-2.0,898
10,OO,11292,14492,0.0,-1.0,1436
10,OO,11292,14543,-15.0,-7.0,260
10,OO,11292,14570,2.0,-4.0,804
10,OO,11292,14679,-22.0,-9.5,853
10,OO,11292,14683,-14.0,-3.0,794
10,OO,11292,14689,-5.5,-3.0,916
10,OO,11292,14730,4.0,-4.5,1024
10,OO,11292,14747,-6.0,-3.0,1024
10,OO,11292,14783,-6.0,-3.0,637
10,OO,11292,14794,-3.0,-1.0,517
10,OO,11292,14814,4.5,-3.5,792
10,OO,11292,14831,-11.0,-2.0,948
10,OO,11292,14869,-11.0,-3.0,391
10,OO,11292,14893,-4.5,-3.0,909
10,OO,11292,14908,-13.0,-2.5,846
10,OO,11292,15016,-4.5,-5.0,770
10,OO,11292,15370,6.0,-2.0,541
10,OO,11292,15376,-6.0,-3.0,639
10,OO,11292,15919,1.0,-3.0,616
10,OO,11298,11292,-6.0,-5.0,641
10,OO,11298,11433,-9.5,-4.5,986
10,OO,11298,12266,1.0,-4.0,224
10,OO,11298,12892,-14.5,-3.0,1235
10,OO,11298,13487,-7.0,-2.0,852
10,OO,11298,13930,-5.0,-3.0,802
10,OO,11298,14771,-10.0,-2.0,1464
10,OO,11298,14869,-15.0,-5.0,989
10,OO,11315,13487,-10.0,-5.0,481
10,OO,11337,13487,3.0,-2.0,144
10,OO,11337,13930,-1.0,-5.0,397
10,OO,11413,11292,-1.0,-5.0,250
10,OO,11413,14107,-10.0,-7.0,353
10,OO,11423,11292,-13.0,-4.5,589
10,OO,11423,13487,40.5,10.5,232
10,OO,11423,13930,-20.0,-10.0,299
10,OO,11423,14869,-4.0,-1.0,955
10,OO,11433,10333,-12.0,-5.0,198
10,OO,11433,10408,-6.0,-5.0,296
10,OO,11433,10469,-6.0,-1.0,113
10,OO,11433,10693,-12.0,-3.0,456
10,OO,11433,11003,-8.0,-4.5,430
10,OO,11433,11013,-12.0,-4.0,284
10,OO,11433,11057,147.0,156.0,500
10,OO,11433,11193,-6.5,-3.0,229
10,OO,11433,11267,-4.0,-2.0,166
10,OO,11433,11298,10.0,2.5,986
10,OO,11433,11587,-11.0,-4.0,306
10,OO,11433,11823,-5.0,-3.0,128
10,OO,11433,11977,-6.0,-4.5,287
10,OO,11433,11986,-2.0,-3.0,120
10,OO,11433,12266,0.0,-2.0,1075
10,OO,11433,12884,-4.0,-4.0,74
10,OO,11433,12945,-4.0,-3.0,296
10,OO,11433,13184,-1.5,-3.0,98
10,OO,11433,13198,55.0,58.0,629
10,OO,11433,13342,-8.0,-3.0,237
10,OO,11433,13485,-3.0,-3.0,311
10,OO,11433,13930,-3.0,-3.0,235
10,OO,11433,14150,-9.0,-3.0,243
10,OO,11433,14696,-4.0,-3.0,157
10,OO,11433,15380,-7.5,-5.0,207
10,OO,11447,11292,-10.5,-4.5,638
10,OO,11447,12519,-6.5,-6.0,83
10,OO,11471,13930,-9.0,-2.0,269
10,OO,11525,14869,-7.0,-8.0,200
10,OO,11540,11292,-4.0,-3.5,563
10,OO,11540,12266,-7.5,-5.0,667
10,OO,11540,12892,-7.0,-3.0,715
10,OO,11587,11433,-4.5,-4.5,306
10,OO,11603,11292,-5.0,-5.0,996
10,OO,11603,12892,-5.0,-2.0,748
10,OO,11603,14771,-8.0,-5.0,451
10,OO,11603,14869,-13.0,-6.0,618
10,OO,11637,11292,-9.0,-6.0,627
10,OO,11637,13487,-16.0,-8.0,223
10,OO,11637,13930,0.0,-3.0,557
10,OO,11638,11292,-1.0,-4.0,844
10,OO,11638,12892,-3.0,-4.0,209
10,OO,11638,14057,-13.0,-9.0,626
10,OO,11638,14679,-10.0,-8.0,314
10,OO,11638,14747,-4.0,-6.0,748
10,OO,11638,14771,-9.0,-5.0,158
10,OO,11638,14869,-5.0,-5.0,501
10,OO,11648,11292,-8.0,-5.5,752
10,OO,11648,14869,-17.0,-10.0,531
10,OO,11695,14107,2.0,-1.0,119
10,OO,11721,13487,-6.0,-6.0,491
10,OO,11775,11292,-6.5,-6.0,483
10,OO,11775,13487,-3.0,-5.0,196
10,OO,11775,13930,1.0,-1.0,462
10,OO,11823,10397,-2.0,-3.0,508
10,OO,11823,11433,-0.5,-3.0,128
10,OO,11823,13487,-2.0,-4.0,488
10,OO,11823,13930,-4.0,-4.0,157
10,OO,11865,11292,-9.0,-5.0,313
10,OO,11865,14869,-19.0,-10.0,410
10,OO,11884,11292,-3.0,-3.0,836
10,OO,11884,14747,-2.0,-5.0,224
10,OO,11884,14869,-10.5,-6.0,546
10,OO,11898,13487,-1.5,-5.0,284
10,OO,11921,11292,-13.0,-4.0,212
10,OO,11921,14107,-2.0,-8.0,438
10,OO,11921,14869,-6.0,-5.0,216
10,OO,11977,11433,2.0,-7.0,287
10,OO,11977,13487,-6.0,-5.0,252
10,OO,11977,13930,6.0,-4.0,173
10,OO,11986,11292,-6.0,-3.0,1015
10,OO,11986,11433,-7.0,-7.0,120
10,OO,11986,12266,0.0,-2.0,1042
10,OO,11986,13487,-7.5,-7.0,408
10,OO,11986,13930,5.0,-1.0,137
10,OO,12003,11292,-10.0,-8.0,624
10,OO,12003,13487,-8.0,-5.0,887
10,OO,12003,14869,-10.0,-7.0,463
10,OO,12094,11292,-12.0,-9.0,141
10,OO,12129,12343,-8.5,-5.0,86
10,OO,12129,13487,-5.0,-4.0,174
10,OO,12156,11292,1.0,-3.0,594
10,OO,12156,13487,-11.0,-4.0,913
10,OO,12156,14869,-6.0,-6.0,402
10,OO,12255,11292,-5.0,-7.0,298
10,OO,12266,10140,-2.5,-3.0,744
10,OO,12266,10397,-4.5,-1.5,689
10,OO,12266,10423,1.0,-3.0,140
10,OO,12266,10599,-6.0,-3.0,562
10,OO,12266,10693,-4.0,-4.0,657
10,OO,12266,10713,-14.0,-2.0,1482
10,OO,12266,10747,-9.0,-5.0,308
10,OO,12266,10994,7.0,-2.0,925
10,OO,12266,11042,7.0,-1.0,1091
10,OO,12266,11066,-1.0,-2.0,986
10,OO,12266,11109,-4.5,-2.0,809
10,OO,12266,11140,-3.0,-2.0,201
10,OO,12266,11193,4.0,-2.0,871
10,OO,12266,11298,-0.5,-1.0,224
10,OO,12266,11423,-9.0,0.0,802
10,OO,12266,11433,-3.5,-2.0,1075
10,OO,12266,11540,1.0,-0.5,667
10,OO,12266,11986,1.5,-2.0,1042
10,OO,12266,12278,-1.0,-1.0,542
10,OO,12266,12339,-2.0,-5.0,844
10,OO,12266,12451,4.0,-1.0,817
10,OO,12266,12951,1.0,-6.0,201
10,OO,12266,12992,0.0,-3.0,374
10,OO,12266,13158,-6.5,-3.0,429
10,OO,12266,13198,1.0,-3.0,643
10,OO,12266,13244,0.0,1.0,468
10,OO,12266,13256,11.0,-1.0,316
10,OO,12266,13303,-2.0,0.0,964
10,OO,12266,13342,-4.0,-1.5,984
10,OO,12266,13422,-6.0,-5.0,427
10,OO,12266,13487,-9.0,-4.0,1034
10,OO,12266,13495,5.0,-0.5,305
10,OO,12266,13851,-13.0,-4.5,395
10,OO,12266,13871,-6.5,-3.0,781
10,OO,12266,13891,-4.0,-2.5,1334
10,OO,12266,13930,-8.0,8.0,925
10,OO,12266,13931,9.0,1.0,1201
10,OO,12266,14107,8.5,0.0,1009
10,OO,12266,14122,10.0,-3.0,1117
10,OO,12266,14262,-1.5,-0.5,1269
10,OO,12266,14492,3.0,7.0,1042
10,OO,12266,14524,1.5,-7.0,1157
10,OO,12266,14683,2.0,0.0,191
10,OO,12266,14685,0.0,0.0,851
10,OO,12266,14730,6.0,-1.0,788
10,OO,12266,14814,31.0,-2.0,192
10,OO,12266,14869,-10.0,-2.0,1195
10,OO,12266,15016,15.5,17.0,667
10,OO,12266,15370,7.5,-3.0,429
10,OO,12266,15376,-1.0,-1.0,936
10,OO,12278,11292,-7.0,-4.0,420
10,OO,12278,12266,-9.0,-8.0,542
10,OO,12278,13487,-2.0,-3.0,545
10,OO,12278,13930,-10.0,-5.0,588
10,OO,12280,11292,-3.5,-5.0,458
10,OO,12280,14869,-10.0,-6.0,188
10,OO,12335,13487,-13.0,-6.0,257
10,OO,12335,14520,-14.0,-8.0,67
10,OO,12339,13930,-5.0,-1.0,177
10,OO,12343,12129,-13.5,-10.5,86
10,OO,12343,13487,-11.0,-6.5,255
10,OO,12389,11292,-12.0,-9.0,576
10,OO,12389,13487,-11.0,-6.0,546
10,OO,12441,11292,-5.5,-5.0,406
10,OO,12441,14869,-13.0,-8.0,205
10,OO,12451,12266,2.0,-8.0,817
10,OO,12451,13930,4.0,-3.0,864
10,OO,12519,11292,-12.0,-6.0,573
10,OO,12519,11447,-15.0,-12.0,83
10,OO,12523,14747,7.0,-2.5,909
10,OO,12884,11433,-3.0,-7.0,74
10,OO,12884,13487,1.0,-4.0,455
10,OO,12888,11292,-13.0,-1.5,113
10,OO,12889,12892,-10.0,-4.0,236
10,OO,12889,14747,1.0,-1.0,867
10,OO,12889,14771,-4.0,-2.0,414
10,OO,12892,10140,-6.0,-5.0,677
10,OO,12892,10372,-2.0,-4.0,737
10,OO,12892,10423,-4.5,-4.5,1242
10,OO,12892,10713,-5.0,-4.0,674
10,OO,12892,11109,0.5,-5.0,833
10,OO,12892,11298,1.0,-3.0,1235
10,OO,12892,11540,-7.0,-2.0,715
10,OO,12892,11603,0.0,-4.0,748
10,OO,12892,11638,-7.0,-4.0,209
10,OO,12892,11884,54.0,66.0,945
10,OO,12892,12889,-5.0,-4.5,236
10,OO,12892,13476,-7.0,-5.0,266
10,OO,12892,13487,-4.0,-2.0,1535
10,OO,12892,13796,-8.0,-2.0,337
10,OO,12892,13851,0.0,-3.0,1187
10,OO,12892,14107,-8.0,-3.0,370
10,OO,12892,14262,-6.0,-5.0,110
10,OO,12892,14570,-5.0,-6.0,391
10,OO,12892,14679,-6.0,-2.0,109
10,OO,12892,14683,-9.0,-4.0,1211
10,OO,12892,14689,-4.0,-5.0,89
10,OO,12892,14698,-5.0,-3.0,156
10,OO,12892,14747,3.0,-3.0,954
10,OO,12892,14771,-6.0,-2.0,337
10,OO,12892,14831,-5.0,-3.0,308
10,OO,12892,14869,-7.0,-3.0,590
10,OO,12892,14893,-5.0,-4.0,373
10,OO,12892,15376,-8.0,-4.0,451
10,OO,12896,11292,0.0,-2.0,456
10,OO,12945,10397,13.0,-1.0,304
10,OO,12945,11433,-9.0,-4.0,296
10,OO,12945,13930,-8.0,-7.0,323
10,OO,12951,12266,-2.5,1.0,201
10,OO,12953,13930,-9.0,-1.0,733
10,OO,12954,14869,-5.0,-4.0,588
10,OO,12992,11292,-8.0,-5.0,771
10,OO,12992,12266,1.0,-1.0,374
10,OO,12992,13930,0.0,-3.0,552
10,OO,13029,11292,-9.5,-5.0,423
10,OO,13029,13487,-2.0,-5.0,331
10,OO,13029,13930,6.5,-6.0,466
10,OO,13076,13487,-7.0,-4.0,119
10,OO,13127,14869,-11.0,-5.0,461
10,OO,13158,11292,-12.0,-6.0,563
10,OO,13158,12266,-7.0,-4.0,429
10,OO,13184,11433,2.5,-2.5,98
10,OO,13184,13487,2.0,-6.0,463
10,OO,13184,13930,-3.0,-4.0,222
10,OO,13198,11292,-0.5,0.5,533
10,OO,13198,12266,-1.0,4.0,643
10,OO,13198,13487,-3.0,-2.0,393
10,OO,13198,13930,-8.0,-4.0,403
10,OO,13198,14771,-11.0,-3.0,1499
10,OO,13244,11193,-3.0,-3.5,403
10,OO,13244,11292,0.5,-1.0,872
10,OO,13244,12266,-10.0,-5.0,468
10,OO,13244,13930,-7.0,-7.0,491
10,OO,13256,12266,-8.0,-4.0,316
10,OO,13264,11292,-7.0,-5.0,964
10,OO,13264,14771,-11.0,-6.0,329
10,OO,13264,14869,-7.0,-8.0,575
10,OO,13303,12266,1.0,-6.0,964
10,OO,13303,13930,-12.0,-9.0,1197
10,OO,13342,11193,-3.0,-2.0,318
10,OO,13342,11292,-3.0,-7.0,896
10,OO,13342,11433,0.0,-3.0,237
10,OO,13342,12266,1.0,-5.0,984
10,OO,13342,13487,-6.0,-7.5,297
10,OO,13342,13930,-5.0,-6.0,67
10,OO,13342,14747,4.5,-6.5,1694
10,OO,13344,13930,-4.5,-5.0,118
10,OO,13367,13930,5.0,-3.0,139
10,OO,13422,12266,-8.0,-4.0,427
10,OO,13433,11292,-14.5,-10.0,604
10,OO,13433,13487,-4.0,-5.0,449
10,OO,13476,12892,-4.5,-3.5,266
10,OO,13476,14107,-6.0,-6.0,598
10,OO,13476,14771,-8.5,-5.0,77
10,OO,13485,11292,10.0,19.0,826
10,OO,13485,11433,-12.0,-6.5,311
10,OO,13485,13487,-5.0,-3.0,228
10,OO,13485,13930,-2.0,-3.0,108
10,OO,13485,14869,-10.0,-5.0,1174
10,OO,13486,11292,-4.0,-8.0,679
10,OO,13486,14869,-9.0,-6.0,436
10,OO,13487,10141,-8.0,-2.0,257
10,OO,13487,10408,-5.0,-3.0,236
10,OO,13487,10620,-4.0,-5.0,748
10,OO,13487,10627,-2.5,-3.0,386
10,OO,13487,10631,-7.0,-4.0,199
10,OO,13487,10685,7.0,10.0,375
10,OO,13487,10693,-9.0,-2.0,695
10,OO,13487,10713,-9.0,-4.0,1142
10,OO,13487,10739,-11.0,-4.0,114
10,OO,13487,11003,0.0,-2.0,220
10,OO,13487,11057,0.5,-2.0,930
10,OO,13487,11066,2.0,-4.0,626
10,OO,13487,11193,-8.5,-2.0,596
10,OO,13487,11267,-7.0,-2.0,574
10,OO,13487,11292,-12.0,-4.0,680
10,OO,13487,11298,-3.0,0.0,852
10,OO,13487,11315,-13.0,-4.0,481
10,OO,13487,11337,-2.5,-2.5,144
10,OO,13487,11423,9.0,7.0,232
10,OO,13487,11637,-9.0,-4.0,223
10,OO,13487,11721,-8.0,-3.0,491
10,OO,13487,11775,-3.0,-3.0,196
10,OO,13487,11823,-4.0,-1.0,488
10,OO,13487,11898,-4.0,-4.0,284
10,OO,13487,11977,-3.5,-3.0,252
10,OO,13487,11986,-3.5,-3.0,408
10,OO,13487,12003,-4.0,-3.0,887
10,OO,13487,12129,-3.0,-3.0,174
10,OO,13487,12156,-5.0,2.0,913
10,OO,13487,12266,3.0,-1.0,1034
10,OO,13487,12278,-2.0,-3.0,545
